stop_date,stop_time,driver_gender,driver_age,driver_race,violation,search_conducted,stop_outcome,is_arrested,stop_duration,drugs_related_stop
10202005,0.59375,1,54,5,2,0,3,0,15,0
10202005,0.649305556,1,39,5,2,0,3,0,15,0
10202005,0.6875,1,31,5,2,0,2,1,45,0
10202005,0.708333333,0,19,5,6,0,3,0,15,0
10202005,0.736111111,1,22,5,2,0,3,0,15,0
10202005,0.927083333,1,38,5,2,0,3,0,15,0
10202005,0.946527778,0,28,2,2,0,3,0,15,0
10202005,0.956944444,1,23,5,2,0,3,0,15,0
10202005,0.975694444,1,18,5,6,0,3,0,15,0
10212005,0.017361111,1,20,5,6,0,3,0,15,0
10212005,0.03125,1,18,5,1,0,3,0,15,0
10212005,0.052083333,1,23,5,2,0,1,1,30,0
10212005,0.052083333,1,23,5,2,0,1,1,30,0
10212005,0.055555556,0,18,5,6,0,3,0,30,0
10212005,0.131944444,1,47,5,6,0,3,0,15,0
10212005,0.253472222,1,44,2,1,1,1,1,30,0
10212005,0.253472222,1,24,5,6,0,3,0,15,0
10212005,0.258333333,1,44,2,1,1,1,1,30,0
10212005,0.314583333,1,20,5,2,0,3,0,15,0
10212005,0.354166667,1,57,5,6,0,3,0,15,0
10212005,0.4375,1,39,5,2,0,3,0,15,0
10212005,0.454166667,1,54,5,6,0,3,0,15,0
10212005,0.472222222,1,48,5,6,0,3,0,15,0
10212005,0.472222222,1,18,5,6,0,3,0,15,0
10212005,0.489583333,1,23,5,1,0,3,0,15,0
10212005,0.5625,1,27,5,6,0,3,0,15,0
10212005,0.583333333,0,25,5,6,0,3,0,15,0
10212005,0.5875,1,29,5,6,0,3,0,15,0
10212005,0.618055556,1,25,5,6,0,3,0,15,0
10212005,0.635416667,1,42,5,6,0,3,0,30,0
10212005,0.649305556,1,50,5,2,0,3,0,15,0
10212005,0.701388889,0,33,2,4,0,3,0,15,0
10212005,0.7125,1,22,5,6,0,6,0,15,0
10212005,0.753472222,0,39,5,6,0,3,0,15,0
10212005,0.833333333,0,42,5,6,0,3,0,15,0
10212005,0.857638889,1,55,5,2,0,6,0,15,0
10212005,0.857638889,1,23,5,6,0,3,0,15,0
10212005,0.909722222,1,53,5,2,0,3,0,15,0
10212005,0.972222222,1,18,3,6,0,3,0,15,0
10212005,0.986111111,0,39,2,2,0,3,0,15,0
10212005,0.997222222,1,22,5,6,0,3,0,15,0
10222005,0,1,19,5,6,0,3,0,15,0
10222005,0.006944444,1,41,5,6,0,3,0,15,0
10222005,0.041666667,1,42,5,2,0,3,0,15,0
10222005,0.059027778,1,33,5,6,0,3,0,15,0
10222005,0.097222222,1,22,5,6,0,3,0,15,0
10222005,0.097222222,1,18,5,6,0,3,0,15,0
10222005,0.326388889,1,26,5,2,0,3,0,30,0
10222005,0.347222222,1,30,1,6,0,3,0,15,0
10222005,0.357638889,1,30,5,6,0,3,0,15,0
10222005,0.371527778,1,46,5,6,0,3,0,15,0
10222005,0.375,0,32,5,6,0,3,0,15,0
10222005,0.379166667,1,21,5,6,0,3,0,15,0
10222005,0.392361111,0,31,5,6,0,3,0,15,0
10222005,0.397222222,1,18,5,6,0,3,0,15,0
10222005,0.402777778,1,23,5,2,0,1,1,45,0
10222005,0.434027778,1,51,5,6,0,3,0,15,0
10222005,0.438888889,0,55,5,2,0,3,0,45,0
10222005,0.458333333,0,62,5,1,0,4,0,15,0
10222005,0.53125,1,26,5,6,0,3,0,15,0
10222005,0.552083333,1,22,5,3,0,3,0,45,0
10222005,0.567361111,1,32,5,2,0,3,0,30,0
10222005,0.583333333,0,43,5,6,0,3,0,15,0
10222005,0.600694444,1,21,5,2,0,1,1,15,0
10222005,0.604166667,1,28,5,6,0,3,0,15,0
10222005,0.614583333,1,47,5,6,0,3,0,15,0
10222005,0.621527778,0,49,5,6,0,3,0,15,0
10222005,0.65625,1,35,3,2,0,3,0,30,0
10222005,0.73125,1,55,5,6,0,3,0,15,0
10222005,0.784722222,1,26,5,6,0,3,0,30,0
10222005,0.920138889,1,26,5,6,0,1,1,15,0
10222005,0.989583333,1,20,5,1,0,3,0,15,0
10232005,0.020833333,0,48,5,2,0,3,0,15,0
10232005,0.024305556,0,32,5,6,0,3,0,15,0
10232005,0.034027778,0,26,2,2,0,1,1,30,0
10232005,0.083333333,1,46,2,6,0,3,0,15,0
10232005,0.114583333,1,22,5,6,0,3,0,15,0
10232005,0.114583333,1,24,5,6,0,3,0,15,0
10232005,0.270833333,1,46,5,6,0,3,0,15,0
10232005,0.284722222,1,26,3,6,0,3,0,15,0
10232005,0.34375,1,50,2,6,0,3,0,15,0
10232005,0.364583333,1,45,5,6,0,3,0,30,0
10232005,0.427083333,1,47,5,1,0,1,1,30,0
10232005,0.461805556,0,38,5,6,0,3,0,15,0
10232005,0.475694444,0,54,5,6,0,3,0,30,0
10232005,0.489583333,1,69,5,6,0,3,0,15,0
10232005,0.493055556,1,20,5,6,0,3,0,15,0
10232005,0.5,1,27,5,6,0,3,0,15,0
10232005,0.503472222,0,0,0,0,0,0,0,0,0
10232005,0.503472222,1,55,5,6,0,3,0,15,0
10232005,0.522222222,1,52,5,6,0,3,0,15,0
10232005,0.597222222,0,55,5,6,0,3,0,15,0
10232005,0.604166667,1,38,5,6,0,3,0,15,0
10232005,0.611111111,1,27,5,1,1,3,0,15,0
10232005,0.625,1,51,5,6,0,3,0,15,0
10232005,0.625,1,51,5,6,0,3,0,15,0
10232005,0.635416667,1,34,5,6,0,3,0,15,0
10232005,0.635416667,1,34,3,6,0,3,0,15,0
10232005,0.649305556,1,22,5,2,0,3,0,15,0
10232005,0.655555556,1,23,5,2,0,3,0,15,0
10232005,0.66875,0,17,5,6,0,3,0,15,0
10232005,0.673611111,0,40,5,6,0,3,0,15,0
10232005,0.680555556,0,22,5,6,0,3,0,15,0
10232005,0.680555556,1,17,5,1,1,3,0,30,0
10232005,0.697916667,0,41,5,6,0,3,0,15,0
10232005,0.708333333,1,55,2,6,0,3,0,15,0
10232005,0.777777778,1,25,2,2,1,1,1,45,0
10232005,0.833333333,0,56,5,6,0,3,0,30,0
10232005,0.84375,1,26,5,6,0,3,0,15,0
10232005,0.861111111,1,32,5,6,0,3,0,15,0
10232005,0.864583333,1,22,5,6,0,3,0,15,0
10232005,0.915277778,1,41,5,6,0,3,0,15,0
10242005,0.006944444,1,37,5,6,0,3,0,15,0
10242005,0.019444444,1,31,5,6,0,3,0,15,0
10242005,0.041666667,1,37,3,2,0,3,0,30,0
10242005,0.055555556,1,21,5,1,0,4,0,15,0
10242005,0.0625,1,33,2,2,0,3,0,15,0
10242005,0.099305556,0,19,5,6,0,3,0,15,0
10242005,0.114583333,1,20,1,6,0,3,0,15,0
10242005,0.273611111,1,35,5,6,0,3,0,30,0
10242005,0.2875,1,50,5,6,0,3,0,15,0
10242005,0.300694444,0,18,5,6,0,3,0,15,0
10242005,0.302083333,1,48,5,2,0,3,0,15,0
10242005,0.309027778,1,42,5,2,0,3,0,15,0
10242005,0.3125,1,23,5,6,0,3,0,15,0
10242005,0.3125,0,56,5,2,0,3,0,15,0
10242005,0.336805556,1,32,5,2,0,3,0,15,0
10242005,0.364583333,1,28,5,1,0,3,0,15,0
10242005,0.371527778,0,36,1,6,0,3,0,15,0
10242005,0.399305556,1,54,5,6,0,3,0,15,0
10242005,0.420138889,1,34,5,2,0,3,0,15,0
10242005,0.423611111,1,37,5,2,0,3,0,30,0
10242005,0.458333333,0,22,5,6,0,3,0,15,0
10242005,0.486111111,0,20,5,6,0,3,0,30,0
10242005,0.511805556,0,29,5,6,0,3,0,15,0
10242005,0.541666667,1,21,5,6,0,3,0,30,0
10242005,0.590277778,1,26,2,4,1,3,0,30,1
10242005,0.666666667,1,45,5,6,0,3,0,30,0
10242005,0.686805556,0,24,5,6,0,3,0,15,0
10242005,0.6875,1,48,5,6,0,3,0,15,0
10242005,0.708333333,1,32,5,6,0,3,0,30,0
10242005,0.71875,0,0,0,0,0,0,0,0,0
10242005,0.722222222,0,0,0,0,0,0,0,0,0
10242005,0.727777778,0,0,0,0,0,0,0,0,0
10242005,0.771527778,1,28,5,6,0,3,0,15,0
10242005,0.828472222,0,17,5,6,0,3,0,15,0
10242005,0.868055556,0,29,5,6,0,3,0,15,0
10242005,0.939583333,1,45,5,6,0,3,0,15,0
10242005,0.993055556,1,21,1,6,0,3,0,15,0
10252005,0.069444444,1,36,5,6,0,3,0,15,0
10252005,0.326388889,0,47,5,2,0,3,0,15,0
10252005,0.607638889,0,0,0,0,0,0,0,0,0
10252005,0.770833333,1,29,5,6,0,3,0,15,0
10252005,0.840277778,1,48,5,2,1,1,1,45,0
10252005,0.84375,0,27,5,4,0,3,0,15,0
10252005,0.863194444,1,58,5,6,0,3,0,15,0
10252005,0.965277778,1,39,5,6,0,3,0,15,0
10252005,0.96875,0,18,5,6,0,3,0,15,0
10252005,0.975694444,1,20,5,1,1,3,0,30,1
10252005,0.979166667,1,20,5,2,0,3,0,15,0
10262005,0.003472222,1,36,5,6,0,3,0,15,0
10262005,0.021527778,1,42,5,6,0,3,0,15,0
10262005,0.055555556,1,35,5,6,0,3,0,15,0
10262005,0.071527778,1,33,5,6,0,3,0,15,0
10262005,0.100694444,0,20,5,6,0,3,0,15,0
10262005,0.238194444,1,51,5,6,0,3,0,30,0
10262005,0.270833333,1,47,5,6,0,3,0,15,0
10262005,0.3125,0,53,5,2,0,3,0,15,0
10262005,0.329861111,1,19,2,6,0,3,0,15,0
10262005,0.364583333,1,32,5,6,0,3,0,15,0
10262005,0.43125,1,49,5,6,0,3,0,15,0
10262005,0.445833333,1,50,5,6,0,3,0,15,0
10262005,0.464583333,1,28,5,6,0,3,0,15,0
10262005,0.559027778,1,28,5,6,0,3,0,15,0
10262005,0.600694444,1,35,5,6,0,3,0,15,0
10262005,0.614583333,1,20,5,6,0,3,0,15,0
10262005,0.649305556,0,24,1,6,0,3,0,15,0
10262005,0.686111111,1,19,5,6,0,3,0,15,0
10262005,0.6875,0,45,5,6,0,3,0,15,0
10262005,0.795138889,0,24,1,6,0,3,0,30,0
10262005,0.822916667,1,26,5,6,0,3,0,15,0
10262005,0.833333333,0,18,1,6,0,3,0,30,0
10262005,0.951388889,1,29,5,6,0,3,0,15,0
10262005,0.96875,1,24,5,6,0,3,0,15,0
10262005,0.989583333,1,29,5,6,0,3,0,15,0
10272005,0.013888889,1,43,2,4,0,1,1,30,0
10272005,0.033333333,0,31,5,6,0,3,0,15,0
10272005,0.041666667,1,26,5,6,0,3,0,15,0
10272005,0.072916667,1,33,5,6,0,1,1,30,0
10272005,0.284027778,1,59,5,6,0,3,0,15,0
10272005,0.302083333,1,39,2,6,0,3,0,15,0
10272005,0.326388889,1,47,5,6,0,3,0,15,0
10272005,0.333333333,1,57,5,2,0,3,0,15,0
10272005,0.333333333,0,27,5,2,0,3,0,15,0
10272005,0.347222222,0,47,5,3,0,5,0,30,0
10272005,0.365972222,1,19,5,6,1,3,0,30,0
10272005,0.371527778,1,43,5,6,0,3,0,15,0
10272005,0.427083333,1,44,5,1,0,3,0,30,0
10272005,0.4375,1,40,5,2,0,6,0,30,0
10272005,0.458333333,1,52,5,2,0,6,0,30,0
10272005,0.493055556,1,55,2,2,0,6,0,30,0
10272005,0.556944444,1,67,5,6,0,3,0,15,0
10272005,0.583333333,0,0,0,0,0,0,0,0,0
10272005,0.604166667,1,25,5,6,0,3,0,15,0
10272005,0.607638889,0,42,5,6,0,3,0,15,0
10272005,0.652083333,0,20,5,6,0,3,0,15,0
10272005,0.680555556,1,25,5,1,0,3,0,15,0
10272005,0.6875,1,36,5,2,0,6,0,15,0
10272005,0.774305556,1,34,5,3,0,5,0,30,0
10272005,0.790972222,1,22,5,3,0,5,0,15,0
10272005,0.836111111,1,21,5,6,0,3,0,15,0
10272005,0.958333333,1,28,5,6,0,3,0,15,0
10272005,0.979166667,1,24,2,2,1,3,0,30,1
10272005,0.986111111,1,18,2,2,0,3,0,15,0
10282005,0.027083333,1,21,5,6,0,3,0,15,0
10282005,0.034722222,1,31,5,6,0,3,0,30,0
10282005,0.079861111,1,27,5,6,0,3,0,15,0
10282005,0.133333333,0,33,5,6,0,3,0,15,0
10282005,0.25,1,24,5,6,0,3,0,15,0
10282005,0.263194444,1,41,5,6,0,3,0,30,0
10282005,0.274305556,1,37,5,2,0,3,0,15,0
10282005,0.301388889,1,23,5,6,1,1,1,30,0
10282005,0.301388889,0,0,0,0,0,0,0,0,0
10282005,0.302083333,1,42,5,6,0,3,0,15,0
10282005,0.371527778,0,35,5,6,0,3,0,15,0
10282005,0.376388889,1,38,5,1,0,1,1,30,0
10282005,0.381944444,1,33,5,6,0,3,0,30,0
10282005,0.400694444,1,44,2,2,0,3,0,45,0
10282005,0.402777778,1,81,5,6,0,3,0,15,0
10282005,0.424305556,1,39,5,6,0,3,0,15,0
10282005,0.482638889,0,0,0,0,0,0,0,0,0
10282005,0.493055556,1,68,5,2,0,3,0,15,0
10282005,0.513888889,0,53,5,6,0,3,0,15,0
10282005,0.599305556,0,0,0,0,0,0,0,0,0
10282005,0.618055556,1,20,5,6,0,3,0,15,0
10282005,0.729166667,1,35,5,6,0,3,0,15,0
10282005,0.763888889,1,29,5,6,0,3,0,15,0
10282005,0.78125,1,24,3,6,0,3,0,15,0
10282005,0.833333333,1,24,5,6,0,3,0,15,0
10282005,0.836805556,1,26,5,6,0,3,0,15,0
10282005,0.843055556,0,48,5,6,0,4,0,15,0
10282005,0.9375,1,17,5,6,0,3,0,15,0
10282005,0.951388889,1,52,5,4,1,1,1,30,0
10282005,0.989583333,0,29,5,6,0,3,0,15,0
10282005,0.996527778,1,17,5,6,0,3,0,15,0
10292005,0.041666667,1,22,5,6,0,3,0,15,0
10292005,0.04375,1,32,2,6,1,1,1,30,0
10292005,0.069444444,1,23,2,6,0,3,0,15,0
10292005,0.145833333,0,20,5,6,0,3,0,15,0
10292005,0.284722222,1,64,2,6,0,3,0,15,0
10292005,0.288194444,0,55,5,6,0,3,0,15,0
10292005,0.291666667,1,0,2,2,0,6,0,15,0
10292005,0.309027778,1,34,5,6,0,3,0,15,0
10292005,0.347222222,1,32,5,6,0,3,0,15,0
10292005,0.347222222,1,21,5,6,0,3,0,15,0
10292005,0.364583333,0,42,3,6,0,3,0,15,0
10292005,0.375,1,18,2,1,0,3,0,15,0
10292005,0.388888889,1,20,5,6,0,3,0,15,0
10292005,0.395833333,1,21,5,6,0,3,0,15,0
10292005,0.402777778,1,34,5,6,0,3,0,15,0
10292005,0.408333333,1,30,5,6,0,3,0,15,0
10292005,0.409722222,1,40,5,6,1,3,0,45,1
10292005,0.413194444,1,31,5,6,0,3,0,15,0
10292005,0.420138889,1,54,2,6,0,3,0,15,0
10292005,0.423611111,0,25,5,6,0,3,0,15,0
10292005,0.427083333,1,28,5,1,0,3,0,30,0
10292005,0.443055556,1,54,5,6,0,3,0,15,0
10292005,0.447916667,1,30,5,1,0,3,0,15,0
10292005,0.458333333,1,21,5,6,0,3,0,15,0
10292005,0.472222222,1,32,5,4,0,1,1,30,0
10292005,0.482638889,1,53,5,6,0,3,0,15,0
10292005,0.483333333,1,35,5,6,0,3,0,30,0
10292005,0.489583333,0,42,2,6,0,3,0,30,0
10292005,0.493055556,1,17,2,6,0,3,0,15,0
10292005,0.496527778,1,31,5,6,0,3,0,15,0
10292005,0.5,0,47,5,6,0,3,0,30,0
10292005,0.510416667,1,22,5,6,0,3,0,15,0
10292005,0.517361111,1,76,1,6,0,3,0,15,0
10292005,0.538194444,1,31,5,6,0,3,0,15,0
10292005,0.552083333,1,23,5,6,0,3,0,15,0
10292005,0.555555556,1,53,5,6,0,3,0,15,0
10292005,0.5625,1,19,2,6,0,3,0,15,0
10292005,0.586805556,0,43,5,1,0,3,0,30,0
10292005,0.590277778,1,28,5,6,0,3,0,15,0
10292005,0.611111111,1,33,5,6,0,3,0,15,0
10292005,0.625694444,0,37,5,6,0,3,0,15,0
10292005,0.638888889,0,30,5,6,0,3,0,15,0
10292005,0.666666667,1,22,3,6,0,3,0,15,0
10292005,0.673611111,1,34,5,6,0,3,0,15,0
10292005,0.680555556,0,36,5,6,0,3,0,15,0
10292005,0.684027778,1,23,5,6,0,3,0,15,0
10292005,0.697916667,1,41,1,6,0,3,0,15,0
10292005,0.736111111,1,39,5,1,0,3,0,30,0
10292005,0.736111111,1,39,5,2,0,3,0,15,0
10292005,0.75,1,23,1,6,0,3,0,30,0
10292005,0.986111111,0,47,5,6,0,3,0,15,0
10302005,0.052083333,1,25,5,6,0,3,0,15,0
10302005,0.052083333,1,25,3,4,0,3,0,15,0
10302005,0.079861111,1,20,2,6,0,3,0,15,0
10302005,0.09375,1,27,5,1,0,4,0,15,0
10302005,0.124305556,1,36,5,6,0,6,0,15,0
10302005,0.315277778,1,33,5,6,0,3,0,15,0
10302005,0.329861111,0,38,5,6,0,3,0,15,0
10302005,0.347222222,0,38,5,6,0,3,0,15,0
10302005,0.361111111,1,56,5,6,0,3,0,15,0
10302005,0.361111111,0,36,5,6,0,3,0,15,0
10302005,0.402777778,1,23,2,6,0,3,0,15,0
10302005,0.416666667,1,25,5,6,0,3,0,15,0
10302005,0.416666667,0,52,5,6,0,3,0,15,0
10302005,0.4375,1,22,5,6,0,3,0,15,0
10302005,0.440972222,0,20,5,6,0,3,0,15,0
10302005,0.447916667,1,35,5,6,0,3,0,15,0
10302005,0.458333333,1,25,5,6,0,3,0,30,0
10302005,0.472222222,1,43,5,6,0,3,0,30,0
10302005,0.479166667,1,28,3,6,0,3,0,15,0
10302005,0.489583333,1,25,5,6,0,3,0,30,0
10302005,0.489583333,1,25,5,6,0,3,0,30,0
10302005,0.493055556,0,27,5,6,0,3,0,15,0
10302005,0.496527778,1,41,5,6,0,3,0,15,0
10302005,0.510416667,1,48,5,2,0,3,0,15,0
10302005,0.510416667,1,49,5,6,0,3,0,30,0
10302005,0.590277778,1,18,5,6,0,3,0,15,0
10302005,0.59375,1,63,5,6,0,3,0,30,0
10302005,0.595833333,1,21,5,6,0,3,0,15,0
10302005,0.597222222,1,27,5,6,0,3,0,15,0
10302005,0.604166667,1,18,2,2,0,3,0,15,0
10302005,0.611111111,1,25,5,2,0,3,0,15,0
10302005,0.611111111,1,34,5,6,0,3,0,15,0
10302005,0.628472222,0,23,5,6,0,3,0,15,0
10302005,0.654861111,0,56,5,6,0,3,0,30,0
10302005,0.672916667,1,22,5,1,0,6,0,15,0
10302005,0.690972222,1,52,5,6,0,3,0,15,0
10302005,0.739583333,0,19,5,6,0,3,0,30,0
10302005,0.833333333,1,18,2,6,0,3,0,30,0
10302005,0.850694444,1,61,5,6,0,4,0,15,0
10312005,0.019444444,0,26,5,1,0,4,0,15,0
10312005,0.024305556,1,57,5,6,0,3,0,15,0
10312005,0.034722222,1,24,5,6,0,3,0,15,0
10312005,0.25,1,0,5,6,0,3,0,15,0
10312005,0.354166667,0,24,5,6,0,3,0,15,0
10312005,0.357638889,0,18,5,6,0,3,0,15,0
10312005,0.364583333,0,33,5,6,0,3,0,15,0
10312005,0.368055556,1,42,5,6,0,3,0,15,0
10312005,0.375,0,39,2,2,0,3,0,15,0
10312005,0.388888889,0,37,5,6,0,3,0,15,0
10312005,0.427777778,1,25,1,6,0,3,0,15,0
10312005,0.444444444,1,18,5,6,0,3,0,15,0
10312005,0.541666667,1,33,5,6,0,3,0,15,0
10312005,0.541666667,1,46,5,6,0,3,0,15,0
10312005,0.548611111,1,30,2,6,0,3,0,15,0
10312005,0.572916667,0,40,2,2,0,1,1,45,0
10312005,0.576388889,0,22,5,6,0,3,0,15,0
10312005,0.597222222,0,36,5,6,0,3,0,15,0
10312005,0.635416667,0,20,5,6,0,3,0,15,0
10312005,0.635416667,0,50,5,2,0,3,0,15,0
10312005,0.645833333,0,52,5,6,0,3,0,15,0
10312005,0.652777778,1,30,5,6,0,3,0,15,0
10312005,0.666666667,1,40,5,2,0,3,0,15,0
10312005,0.677083333,1,56,5,2,0,3,0,15,0
10312005,0.6875,0,40,5,3,0,3,0,30,0
10312005,0.75,1,28,5,6,0,3,0,15,0
10312005,0.986111111,1,31,5,6,0,3,0,45,0
10312005,0.996527778,1,24,5,6,0,3,0,30,0
10312005,0.996527778,0,20,5,6,0,3,0,15,0
1112005,0.03125,1,20,5,6,0,3,0,15,0
1112005,0.048611111,0,40,5,2,0,1,1,45,0
1112005,0.055555556,1,20,2,1,0,3,0,15,0
1112005,0.065972222,1,20,5,2,0,1,1,45,0
1112005,0.066666667,1,21,2,1,0,3,0,15,0
1112005,0.114583333,0,19,5,6,1,3,0,30,0
1112005,0.122222222,1,21,5,6,0,3,0,15,0
1112005,0.277777778,1,34,5,6,0,3,0,15,0
1112005,0.282638889,1,39,5,6,0,3,0,15,0
1112005,0.284722222,0,0,0,0,0,0,0,0,0
1112005,0.333333333,1,22,5,6,0,3,0,15,0
1112005,0.348611111,0,43,5,2,0,6,0,15,0
1112005,0.354166667,1,43,5,6,0,3,0,30,0
1112005,0.361111111,1,36,5,6,0,3,0,15,0
1112005,0.364583333,0,38,1,2,0,3,0,15,0
1112005,0.375,1,21,5,2,0,3,0,15,0
1112005,0.378472222,1,38,5,6,0,3,0,30,0
1112005,0.392361111,0,41,5,6,0,3,0,15,0
1112005,0.395833333,0,19,5,6,0,3,0,30,0
1112005,0.402777778,0,29,5,6,0,3,0,15,0
1112005,0.402777778,1,36,5,6,0,3,0,30,0
1112005,0.427083333,1,53,3,4,0,3,0,15,0
1112005,0.434027778,1,51,5,2,0,3,0,15,0
1112005,0.479166667,1,17,5,6,0,3,0,15,0
1112005,0.5,0,44,5,6,0,3,0,15,0
1112005,0.541666667,1,37,5,6,1,1,1,45,0
1112005,0.541666667,1,40,5,6,0,3,0,15,0
1112005,0.579861111,0,23,5,6,0,3,0,15,0
1112005,0.583333333,1,19,5,6,0,3,0,30,0
1112005,0.597222222,1,37,5,2,0,3,0,15,0
1112005,0.614583333,1,27,5,6,0,3,0,15,0
1112005,0.642361111,1,20,5,6,0,3,0,15,0
1112005,0.66875,1,0,5,2,0,3,0,30,0
1112005,0.75625,1,41,4,2,0,3,0,30,0
1112005,0.791666667,1,57,5,6,0,3,0,15,0
1112005,0.982638889,1,35,2,6,0,3,0,15,0
1112005,0.984027778,1,18,2,6,0,3,0,15,0
1112005,0.986111111,0,17,5,6,0,3,0,15,0
1122005,0.072916667,0,18,2,4,1,1,1,45,0
1122005,0.072916667,0,18,2,4,1,1,1,45,0
1122005,0.260416667,1,49,2,6,0,3,0,15,0
1122005,0.354166667,1,42,5,6,0,3,0,15,0
1122005,0.395833333,1,44,5,6,0,3,0,15,0
1122005,0.472222222,1,46,5,6,0,3,0,15,0
1122005,0.59375,1,51,5,6,0,3,0,15,0
1122005,0.686111111,1,41,5,6,0,3,0,15,0
1122005,0.709027778,1,52,5,6,0,3,0,15,0
1122005,0.75,1,41,5,6,0,3,0,15,0
1122005,0.75,0,19,5,6,0,3,0,15,0
1122005,0.767361111,0,44,5,6,0,3,0,15,0
1122005,0.78125,1,48,5,2,0,3,0,30,0
1122005,0.857638889,1,43,5,2,0,3,0,15,0
1122005,0.966666667,1,58,5,6,0,3,0,15,0
1122005,0.982638889,1,40,5,6,0,3,0,30,0
1122005,0.989583333,1,21,5,6,0,3,0,15,0
1122005,0.993055556,1,36,5,6,0,3,0,15,0
1132005,0.003472222,1,20,5,6,0,3,0,30,0
1132005,0.018055556,0,29,5,2,0,1,1,45,0
1132005,0.020833333,1,19,5,6,0,3,0,15,0
1132005,0.045138889,1,52,5,6,0,3,0,15,0
1132005,0.277777778,1,25,5,6,0,3,0,15,0
1132005,0.291666667,1,28,3,6,0,3,0,15,0
1132005,0.315972222,1,62,1,2,0,3,0,15,0
1132005,0.347222222,1,23,1,2,0,3,0,15,0
1132005,0.416666667,1,45,5,6,0,3,0,15,0
1132005,0.416666667,1,37,5,6,0,3,0,15,0
1132005,0.444444444,1,60,5,6,0,3,0,15,0
1132005,0.453472222,1,24,5,6,0,3,0,15,0
1132005,0.5,1,18,5,1,0,3,0,15,0
1132005,0.502777778,1,25,5,2,0,3,0,15,0
1132005,0.53125,0,22,5,6,0,3,0,15,0
1132005,0.534722222,1,18,5,6,0,3,0,15,0
1132005,0.565277778,1,28,5,6,0,3,0,15,0
1132005,0.576388889,1,39,5,6,0,4,0,15,0
1132005,0.59375,0,0,0,0,0,0,0,0,0
1132005,0.604166667,1,21,5,6,0,3,0,15,0
1132005,0.629861111,1,23,5,6,0,3,0,15,0
1132005,0.642361111,0,53,5,6,0,3,0,15,0
1132005,0.680555556,1,22,5,2,0,3,0,15,0
1132005,0.729166667,0,27,5,6,0,3,0,15,0
1132005,0.861111111,1,23,2,6,0,3,0,15,0
1132005,0.96875,1,28,5,6,0,3,0,15,0
1132005,0.989583333,1,62,5,6,0,3,0,15,0
1132005,0.994444444,1,25,2,6,0,3,0,15,0
1142005,0.006944444,1,44,5,6,0,3,0,15,0
1142005,0.009722222,0,22,5,2,0,3,0,15,0
1142005,0.052083333,0,30,5,6,0,3,0,15,0
1142005,0.055555556,1,41,2,6,0,3,0,15,0
1142005,0.0625,1,38,5,6,0,3,0,15,0
1142005,0.076388889,0,17,5,2,0,3,0,30,0
1142005,0.09375,0,20,5,2,0,3,0,15,0
1142005,0.291666667,1,23,5,6,0,3,0,15,0
1142005,0.316666667,1,53,5,6,0,3,0,15,0
1142005,0.354166667,1,29,5,6,0,3,0,15,0
1142005,0.357638889,1,22,5,2,0,3,0,15,0
1142005,0.368055556,0,35,5,6,0,3,0,15,0
1142005,0.368055556,0,28,5,6,0,3,0,15,0
1142005,0.381944444,0,25,5,6,0,3,0,15,0
1142005,0.401388889,1,47,5,6,0,3,0,15,0
1142005,0.409722222,1,38,5,6,1,3,0,45,0
1142005,0.413194444,1,55,5,6,0,3,0,15,0
1142005,0.413194444,1,44,5,6,0,3,0,15,0
1142005,0.416666667,1,55,1,6,0,3,0,30,0
1142005,0.440277778,1,24,5,2,1,1,1,30,0
1142005,0.440972222,1,32,5,6,0,3,0,15,0
1142005,0.444444444,1,18,5,6,0,3,0,15,0
1142005,0.447916667,0,18,5,6,0,3,0,30,0
1142005,0.45,1,38,5,6,0,3,0,15,0
1142005,0.451388889,0,0,0,0,0,0,0,0,0
1142005,0.479166667,0,33,5,2,0,3,0,15,0
1142005,0.482638889,0,49,5,6,0,3,0,15,0
1142005,0.489583333,1,20,5,4,0,3,0,45,0
1142005,0.493055556,1,75,5,6,0,3,0,15,0
1142005,0.496527778,0,21,5,6,0,3,0,15,0
1142005,0.565972222,1,26,5,2,1,1,1,45,1
1142005,0.577777778,0,20,5,6,0,3,0,15,0
1142005,0.583333333,0,41,5,6,0,3,0,15,0
1142005,0.59375,1,22,5,6,0,3,0,15,0
1142005,0.597222222,1,46,5,6,0,3,0,15,0
1142005,0.617361111,1,63,5,6,0,3,0,15,0
1142005,0.638888889,0,20,5,2,0,3,0,30,0
1142005,0.645833333,0,48,5,1,0,4,0,15,0
1142005,0.71875,1,25,5,1,0,4,0,15,0
1142005,0.767361111,0,26,5,6,0,3,0,15,0
1142005,0.777777778,1,18,5,2,0,3,0,15,0
1142005,0.798611111,1,23,5,2,0,3,0,15,0
1142005,0.798611111,1,34,5,6,0,3,0,15,0
1142005,0.822916667,0,34,5,6,0,3,0,15,0
1142005,0.826388889,1,28,5,6,0,3,0,15,0
1142005,0.864583333,0,26,2,6,0,3,0,15,0
1142005,0.875,1,21,5,6,0,3,0,15,0
1142005,0.923611111,1,20,2,1,1,1,1,15,0
1142005,0.9375,1,27,2,3,0,3,0,15,0
1142005,0.961805556,0,19,2,6,0,3,0,15,0
1142005,0.961805556,1,53,5,6,0,3,0,15,0
1142005,0.96875,1,20,5,2,0,3,0,15,0
